The decision that was made yesterday affects the company .	affects	"_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O"
"He , because he was very hungry , bought apples ."	bought	"_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O"
"She , who absolutely loves literature , writes poems ."	writes	"_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O"
"They , although they were incredibly poor , built houses ."	built	"_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O"
"We , since the soil was fertile , planted trees ."	planted	"_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O"
"I , while my brother was studying , cooked dinner ."	cooked	"_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O"
"You , when you dropped the heavy tray , broke glasses ."	broke	"_,_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O"
"He , who was visibly angry , threw rocks ."	threw	"_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O"
"She , after she bought a new rod , caught fish ."	caught	"_,_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O"
"They , who worked well together , solved puzzles ."	solved	"_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O"
"We , as the sun went down , sang songs ."	sang	"_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O"
"I , when I looked at the sky , saw birds ."	saw	"_,_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O"
"You , because you rushed the complex process , made mistakes ."	made	"_,_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O"
"He , even though he is highly allergic , likes cats ."	likes	"_,_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O"
"She , ever since she was a young child , hates spiders ."	hates	"_,_,_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O"
"They , because the desert is so hot , need water ."	need	"_,_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O"
"We , who have suffered long enough , want peace ."	want	"_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O"
"I , while I was deeply sleeping , heard noises ."	heard	"_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O"
"You , after you fell down hard , felt pain ."	felt	"_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O"
"He , as he walked past the old kitchen , smelled smoke ."	smelled	"_,_,_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O"
"She , when she accidentally drank the ocean water , tasted salt ."	tasted	"_,_,_,_,_,_,_,_,_,_,x,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O"
The dog that lives next door chased a cat .	chased	"_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O"
A boy who wore bright red shoes kicked the ball .	kicked	"_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O"
"The girl , who was a very fast reader , read books ."	read	"_,_,_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
A man whose real name was actually John drove trucks .	drove	"_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O"
The chef that trained extensively in France baked cakes .	baked	"_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O"
A bird which had a severely broken wing built nests .	built	"_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O"
"The teacher , although she really preferred science , taught math ."	taught	"_,_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O"
A doctor who worked daily at the clinic cured patients .	cured	"_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O"
"The farmer , because the rainy season was good , grew crops ."	grew	"_,_,_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
A kid who found a totally hidden stash ate candy .	ate	"_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O"
"The bear , as it stood bravely in the river , caught fish ."	caught	"_,_,_,_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O"
A spider which is very large and scary spins webs .	spins	"_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O"
"The author , before he became internationally famous , wrote novels ."	wrote	"_,_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O"
A student who consistently studied day and night passed exams .	passed	"_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O"
"The player , when the crucial time was right , scored goals ."	scored	"_,_,_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
"A programmer , while she listened to very loud music , typed code ."	typed	"_,_,_,_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O"
"The artist , who always had a unique style , drew faces ."	drew	"_,_,_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
"A cleaner , because the big room was incredibly messy , swept floors ."	swept	"_,_,_,_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O"
The baby that was crying so incredibly loudly drank milk .	drank	"_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O"
"A machine , which was only recently invented , washes clothes ."	washes	"_,_,_,_,_,_,_,_,_,x,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O"
The dog that was usually very friendly bit the mailman .	bit	"_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O"
"A cat , because it was extremely angry , scratched the furniture ."	scratched	"_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
"The wind , which was surprisingly strong today , blew the leaves ."	blew	"_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
A storm that slowly gathered over the ocean destroyed the town .	destroyed	"_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O"
"The sun , as it gracefully rose higher in the sky , melted the ice ."	melted	"_,_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
A fire that unexpectedly started from a single spark burned the forest .	burned	"_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
"The river , after it rained heavily for days , flooded the valley ."	flooded	"_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O"
A thief who quietly sneaked in through the window stole the money .	stole	"_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
"The police , after they engaged in a long chase , caught the suspect ."	caught	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O"
A judge who was widely known for his strictness sentenced the criminal .	sentenced	"_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
"The jury , after they had deliberated for three hours , reached a verdict ."	reached	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O"
A lawyer who aggressively represented the defense team argued the case .	argued	"_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O"
"The mayor , because she truly believed in the cause , signed the bill ."	signed	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O"
A citizen who desperately wanted to see a change cast a vote .	cast	"_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
"The manager , since he was highly impressed by the resume , hired the applicant ."	hired	"_,_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,0"
A customer who had patiently been waiting for weeks bought the product .	bought	"_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
"The waiter , as soon as it was finally ready , served the food ."	served	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O"
A mechanic who previously worked at the local garage fixed the car .	fixed	"_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
"The pilot , even though the outside weather was terrible , flew the plane ."	flew	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O"
A driver who was extremely tired from the long trip parked the vehicle .	parked	"_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O"
"John , while he was talking on the phone , walked to the store ."	walked	"_,_,_,_,_,_,_,_,_,_,x,_,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Mary , because she was running late for work , ran across the street ."	ran	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Peter , when he suddenly heard the angry dog , jumped over the fence ."	jumped	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Susan , who absolutely loved the freezing cold water , swam in the pool ."	swam	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"David , since his own bed was completely broken , slept on the couch ."	slept	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Lisa , while she peacefully watched the heavy rain , sat by the window ."	sat	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Mark , who was anxiously expecting a large package , stood near the door ."	stood	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Sarah , because it immediately caught her keen eye , looked at the painting ."	looked	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Paul , as he drove casually along the empty highway , listened to the radio ."	listened	"_,_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Anna , who was very confused about the new assignment , talked with the teacher ."	talked	"_,_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"James , even though he definitely had some serious doubts , agreed with the plan ."	agreed	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Emily , who was visibly shivering in the bitter cold , waited for the bus ."	waited	"_,_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Brian , after he finally realized his huge terrible mistake , apologized to the boss ."	apologized	"_,_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Chloe , when the sweet little infant looked at her , smiled at the baby ."	smiled	"_,_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Kevin , who always had a truly great sense of humor , laughed at the joke ."	laughed	"_,_,_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Megan , because the movie ending was so incredibly sad , cried during the movie ."	cried	"_,_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Jason , after he unfortunately missed the very first train , arrived at the station ."	arrived	"_,_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Laura , who was currently traveling all the way to Japan , had departed from the airport ."	departed	"_,_,_,_,_,_,_,_,_,_,_,_,_,x,_,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The committee that consistently meets every single Tuesday morning approves the budget .	approves	"_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
"The investors , because the global stock market suddenly crashed , lost their money ."	lost	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O"
A stranger who wore a very long dark black coat knocked .	knocked	"_,_,_,_,_,_,_,_,_,_,x,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O"
"The baby , since it was obviously very hungry and tired , cried ."	cried	"_,_,_,_,_,_,_,_,_,_,_,_,x,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O"
"I , when I finally reached the locked front door , rang the bell ."	rang	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The engine , because it was completely out of gas , sputtered ."	sputtered	"_,_,_,_,_,_,_,_,_,_,_,x,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
"The train , as it slowly approached the busy final station , stopped ."	stopped	"_,_,_,_,_,_,_,_,_,_,_,_,x,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O"
Strong winds that quickly came from the freezing north blew .	blew	"_,_,_,_,_,_,_,_,_,x,_"	"O,ARG0,O,O,O,O,O,O,O,O,O"
"Wild horses , as they freely roamed across the vast plains , galloped ."	galloped	"_,_,_,_,_,_,_,_,_,_,_,_,x,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O"
Brave soldiers who fiercely defended their beloved home country fought .	fought	"_,_,_,_,_,_,_,_,_,x,_"	"O,ARG0,O,O,O,O,O,O,O,O,O"
"Smart students , when they pay very close attention in class , learn ."	learn	"_,_,_,_,_,_,_,_,_,_,_,_,x,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O"
"Young children , because they always have such endless energy , play ."	play	"_,_,_,_,_,_,_,_,_,_,_,x,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
"I , since it was fully blocking the narrow path , removed the obstacle ."	removed	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Water that constantly leaked from the old broken pipe rusted the metal .	rusted	"_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O"
"I , when someone roughly bumped into my left shoulder , spilled my coffee ."	spilled	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Mr . Hu , who was a very strict and demanding teacher , supervised the test ."	supervised	"_,_,_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The scientists , after they had conducted numerous complex experiments , published new findings ."	published	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O"
A dog that suddenly sees a very fast cat barks .	barks	"_,_,_,_,_,_,_,_,_,x,_"	"O,ARG0,O,O,O,O,O,O,O,O,O"
"The clock , which hung quietly on the far wall , ticked ."	ticked	"_,_,_,_,_,_,_,_,_,_,_,x,_"	"O,ARG0,O,O,O,O,O,O,O,O,O,O,O"
"I , because I desperately wanted to get good grades , did the homework ."	did	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Keze , after he worked tirelessly all through the night , finished the assignment ."	finished	"_,_,_,_,_,_,_,_,_,_,_,x,_,_,_"	"ARG0,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
